CustomerID,recency,frequenci,monitery,country,group
15220,74,6,296.4933333,United Kingdom,2
15221,389,1,403.25,United Kingdom,3
15222,341,1,585,United Kingdom,3
15223,248,2,377.875,United Kingdom,3
15224,381,2,161.04,United Kingdom,3
15225,257,1,409.4,United Kingdom,3
15226,333,1,154.41,United Kingdom,3
15227,59,5,243.88,United Kingdom,4
15228,89,4,846.6775,United Kingdom,2
15230,262,2,214.8,United Kingdom,3
15232,136,2,306.03,United Kingdom,2
15234,299,1,197,United Kingdom,3
15235,240,12,187.2925,United Kingdom,3
15236,321,1,321.05,United Kingdom,3
15237,24,4,353.08,United Kingdom,2
15238,52,3,357.33,United Kingdom,2
15239,33,2,390.295,United Kingdom,2
15240,67,5,341.314,United Kingdom,2
15241,89,8,219.555,United Kingdom,4
15243,97,1,316.68,United Kingdom,2
15244,88,2,315.785,United Kingdom,2
15245,157,3,838.6133333,United Kingdom,2
15246,261,2,257.075,United Kingdom,3
15247,145,1,356,United Kingdom,2
15249,54,13,514.4969231,United Kingdom,2
15251,32,11,953.1809091,United Kingdom,2
15252,59,2,370.39,United Kingdom,2
15253,39,5,183.64,United Kingdom,4
15254,150,1,300.36,United Kingdom,2
15255,89,1,890.85,United Kingdom,2
15256,171,1,98.45,United Kingdom,4
15257,306,1,317.15,United Kingdom,3
15258,191,2,311.58,United Kingdom,3
15260,123,7,258.6814286,United Kingdom,4
15261,158,1,254.82,United Kingdom,4
15262,346,1,178.95,United Kingdom,3
15263,129,1,156.51,United Kingdom,4
15264,87,1,393.74,United Kingdom,2
15265,174,2,753.06,United Kingdom,2
15266,361,1,119.3,United Kingdom,3
15267,45,5,343.472,United Kingdom,2
15269,46,1,408.8,United Kingdom,2
15270,38,7,339.9271429,United Kingdom,2
15271,30,15,167.138,United Kingdom,4
15272,80,2,360.97,United Kingdom,2
15274,27,2,358.285,United Kingdom,2
15275,60,1,615.14,United Kingdom,2
15276,89,1,135.31,United Kingdom,4
15277,69,1,255.9,United Kingdom,4
15279,377,1,290.51,United Kingdom,3
15280,195,1,113.12,United Kingdom,3
15281,81,9,259.1277778,United Kingdom,4
15286,72,1,240.55,United Kingdom,4
15287,45,2,243.345,United Kingdom,4
15288,66,5,461.304,United Kingdom,2
15289,52,3,313.26,United Kingdom,2
15290,27,18,441.29,United Kingdom,2
15291,48,15,311.22,United Kingdom,2
15292,224,1,180.94,United Kingdom,3
15296,73,6,612.1433333,United Kingdom,2
15297,33,3,213.98,United Kingdom,4
15298,25,12,399.9916667,United Kingdom,2
15299,90,7,643.8585714,United Kingdom,2
15300,87,1,496.44,United Kingdom,2
15301,73,12,422.5291667,United Kingdom,2
15303,313,1,574.02,United Kingdom,3
15304,83,8,86.8,United Kingdom,4
15306,87,3,391.45,United Kingdom,2
15307,118,1,205.3,United Kingdom,4
15308,297,1,310.47,United Kingdom,3
15311,23,91,667.7791209,United Kingdom,1
15312,98,4,231.2125,United Kingdom,4
15313,133,1,52,United Kingdom,4
15314,222,1,327.97,United Kingdom,3
15315,87,2,285.25,United Kingdom,4
15316,349,1,165,United Kingdom,3
15318,26,1,312.62,United Kingdom,2
15319,306,1,204.5,United Kingdom,3
15320,67,1,267.13,United Kingdom,4
15321,93,3,916.1033333,United Kingdom,2
15322,108,1,679.68,United Kingdom,2
15325,126,1,162.29,United Kingdom,4
15326,356,1,311.71,United Kingdom,3
15327,75,1,208.75,United Kingdom,4
15329,62,3,349.9,United Kingdom,2
15330,55,2,357.48,United Kingdom,2
15332,389,4,415.265,Lithuania,3
15333,231,1,1028.56,United Kingdom,2
15334,179,3,117.2233333,United Kingdom,4
15335,76,1,173.97,United Kingdom,4
15339,89,2,287.035,United Kingdom,4
15341,103,1,2020.52,United Kingdom,2
15342,152,1,406.09,United Kingdom,2
15343,110,1,364.5,United Kingdom,2
15344,23,3,187.98,United Kingdom,4
15345,68,1,393.54,United Kingdom,2
15346,355,1,252.42,United Kingdom,3
15347,389,1,201.6,United Kingdom,3
15348,95,1,158.04,United Kingdom,4
15349,181,2,236.905,United Kingdom,3
15350,396,1,115.65,United Kingdom,3
15351,35,7,280.0157143,United Kingdom,2
15353,277,2,388.51,United Kingdom,3
15355,52,2,138.525,United Kingdom,4
15356,54,10,276.65,United Kingdom,2
15358,27,22,379.4181818,United Kingdom,2
15360,62,1,427.93,United Kingdom,2
15361,384,1,418.92,United Kingdom,3
15363,395,1,326,United Kingdom,3
15364,118,2,456.595,United Kingdom,2
15365,48,7,330.6171429,United Kingdom,2
15366,98,2,301.255,United Kingdom,2
15367,80,4,469.3975,United Kingdom,2
15368,44,1,446.94,United Kingdom,2
15370,63,7,340.8642857,United Kingdom,2
15372,160,1,2007.4,United Kingdom,2
15373,31,12,201.3258333,United Kingdom,4
15374,151,1,168,United Kingdom,4
15376,63,3,411.12,United Kingdom,2
15379,192,7,529.0414286,United Kingdom,2
15380,31,5,338.052,United Kingdom,2
15381,236,2,298.425,United Kingdom,3
15382,37,6,992.6183333,United Kingdom,2
15384,192,2,321.205,United Kingdom,3
15385,63,1,316.88,United Kingdom,2
15386,209,1,394.14,United Kingdom,3
15388,293,1,140.54,Canada,3
15389,195,1,500,United Kingdom,3
15392,27,4,383.8825,United Kingdom,2
15393,39,2,115.93,United Kingdom,4
15394,32,4,545.885,United Kingdom,2
15395,348,1,107.45,United Kingdom,3
15396,135,1,288.18,United Kingdom,4
15397,312,1,94,United Kingdom,3
15398,39,2,672.765,United Kingdom,2
15399,24,3,271.9233333,United Kingdom,4
15400,115,5,143.24,United Kingdom,4
15402,171,2,313.385,United Kingdom,3
15405,212,1,349.1,United Kingdom,3
15406,54,2,255.355,United Kingdom,4
15407,56,4,264.11,United Kingdom,4
15408,287,1,267.18,United Kingdom,3
15410,107,8,431.355,United Kingdom,2
15411,49,4,339.72,United Kingdom,2
15412,194,1,190.53,United Kingdom,3
15414,32,3,258.3,United Kingdom,4
15415,336,1,572.81,United Kingdom,3
15416,87,4,996.08,United Kingdom,2
15417,108,1,508.8,United Kingdom,2
15419,47,1,135.86,United Kingdom,4
15421,81,4,237.59,United Kingdom,4
15422,346,2,48.85,United Kingdom,3
15423,61,1,43.5,United Kingdom,4
15424,277,2,191.67,United Kingdom,3
15426,42,5,289.478,United Kingdom,2
15427,56,3,494.38,United Kingdom,2
15428,38,1,93.78,United Kingdom,4
15429,49,2,198.675,United Kingdom,4
15432,46,1,171.19,United Kingdom,4
15433,236,2,266.65,United Kingdom,3
15434,31,5,208.296,United Kingdom,4
15435,45,1,149.29,United Kingdom,4
15436,35,3,374.1766667,United Kingdom,2
15437,285,1,200.16,United Kingdom,3
15438,154,1,156.58,United Kingdom,4
15440,77,3,127.8933333,United Kingdom,4
15442,271,1,594,United Kingdom,3
15443,24,7,462.4157143,United Kingdom,2
15444,32,2,709.13,United Kingdom,2
15445,287,1,113.5,United Kingdom,3
15447,353,1,155.17,United Kingdom,3
15448,335,1,494.64,United Kingdom,3
15449,49,3,324.84,United Kingdom,2
15450,53,1,429.84,United Kingdom,2
15452,52,3,179.5766667,United Kingdom,4
15453,24,7,198.3385714,United Kingdom,4
15454,385,1,179.1,United Kingdom,3
15456,306,3,149.0733333,United Kingdom,3
15457,285,1,237.07,United Kingdom,3
15458,48,1,161.64,United Kingdom,4
15460,377,1,216.76,United Kingdom,3
15462,117,3,78.2,United Kingdom,4
15463,52,1,126.14,United Kingdom,4
15464,361,1,1048.85,United Kingdom,3
15465,42,18,408.59,United Kingdom,2
15466,108,1,334.53,United Kingdom,2
15467,32,3,174.96,United Kingdom,4
15468,74,2,233.755,United Kingdom,4
15469,73,2,269.275,United Kingdom,4
15471,25,1,469.48,United Kingdom,2
15472,136,1,371.56,United Kingdom,2
15473,37,7,253.0285714,United Kingdom,4
15475,100,1,454.11,United Kingdom,2
15478,63,2,720.71,United Kingdom,2
15480,139,1,905.5,Malta,2
15482,38,12,921.2466667,United Kingdom,2
15483,184,4,58.4525,United Kingdom,4
15484,24,4,898.5775,United Kingdom,2
15485,53,3,858.3333333,United Kingdom,2
15488,115,1,91.32,United Kingdom,4
15489,45,3,378.0933333,United Kingdom,2
15491,118,6,516.6816667,United Kingdom,2
15492,51,2,329.73,United Kingdom,2
15493,55,5,400.36,United Kingdom,2
15494,44,2,649.615,United Kingdom,2
15497,40,2,631.1,United Kingdom,2
15498,25,27,493.2,United Kingdom,2
15500,31,4,282.89,United Kingdom,4
15502,38,12,865.4108333,United Kingdom,2
15503,385,1,147.09,United Kingdom,3
15504,104,1,52.83,United Kingdom,4
15505,75,5,722.192,United Kingdom,2
15506,45,3,326.42,United Kingdom,2
15507,194,1,492.36,United Kingdom,3
15508,212,6,166.7116667,United Kingdom,3
15510,353,1,250,United Kingdom,3
15511,34,5,181.846,United Kingdom,4
15512,178,2,60.5,United Kingdom,4
15513,56,19,776.7484211,United Kingdom,2
15514,35,11,376.3145455,United Kingdom,2
15516,67,3,20.81,United Kingdom,4
15517,256,1,267.03,United Kingdom,3
15518,87,8,242.80625,United Kingdom,4
15520,24,1,343.5,United Kingdom,2
15521,63,8,375.025,United Kingdom,2
15522,55,2,199.42,United Kingdom,4
15523,107,1,412.01,United Kingdom,2
15524,47,1,440,United Kingdom,2
15525,25,3,275.3066667,United Kingdom,4
15526,56,2,74.22,United Kingdom,4
15527,41,8,303.7225,United Kingdom,2
15528,277,1,229.33,United Kingdom,3
15529,45,11,363.2027273,United Kingdom,2
15530,44,4,375.5875,United Kingdom,2
15531,31,2,1003.72,United Kingdom,2
15532,48,4,395.2325,United Kingdom,2
15533,42,3,269.19,United Kingdom,4
15535,196,4,134.1,United Kingdom,3
15537,186,1,110.92,United Kingdom,3
15539,30,1,538.46,United Kingdom,2
15540,34,1,213.3,United Kingdom,4
15541,137,1,85.13,United Kingdom,4
15543,311,1,127.86,United Kingdom,3
15544,32,9,394.0788889,United Kingdom,2
15545,77,2,146.36,United Kingdom,4
15547,30,14,353.9171429,United Kingdom,2
15549,100,3,564.42,United Kingdom,2
15550,27,4,143.9075,United Kingdom,4
15551,59,1,436.06,United Kingdom,2
15552,240,1,90.12,United Kingdom,3
15553,83,1,437.23,United Kingdom,2
15554,300,1,217.2,United Kingdom,3
15555,35,16,300.323125,United Kingdom,2
15556,47,1,279.77,United Kingdom,4
15557,51,1,473.65,United Kingdom,2
15561,34,4,200.1475,United Kingdom,4
15562,374,1,134.55,United Kingdom,3
15563,45,4,350.11,United Kingdom,2
15565,73,2,86.58,United Kingdom,4
15567,41,1,186.01,United Kingdom,4
15568,25,3,252.7633333,United Kingdom,4
15569,126,5,275.142,United Kingdom,4
15570,30,12,347.1266667,United Kingdom,2
15571,34,4,162.6075,United Kingdom,4
15572,27,7,364.6942857,United Kingdom,2
15573,54,2,303.725,United Kingdom,2
15574,200,4,175.5625,United Kingdom,3
15576,60,1,940.67,United Kingdom,2
15577,174,3,86.29333333,United Kingdom,4
15578,185,1,127.1,United Kingdom,3
15579,91,2,174.3,United Kingdom,4
15581,143,13,283.0746154,United Kingdom,2
15582,47,3,227.6366667,United Kingdom,4
15584,46,4,181.2775,United Kingdom,4
15585,199,1,455.3,United Kingdom,3
15587,73,4,228.42,United Kingdom,4
15589,278,3,159.51,United Kingdom,3
15592,69,1,388.58,United Kingdom,2
15593,93,1,199.8,United Kingdom,4
15594,38,5,354.356,United Kingdom,2
15596,123,5,281.318,United Kingdom,4
15597,58,1,324.57,United Kingdom,2
15598,76,1,240.68,United Kingdom,4
15599,49,2,380.87,United Kingdom,2
15601,34,14,484.04,United Kingdom,2
15602,31,9,144.2077778,United Kingdom,4
15603,101,1,48.48,United Kingdom,4
15604,75,1,216.39,United Kingdom,4
15605,59,5,239.646,United Kingdom,4
15606,84,9,324.4622222,United Kingdom,2
15607,359,1,104.76,United Kingdom,3
15608,51,4,273.42,United Kingdom,4
15609,207,1,298.48,United Kingdom,3
15610,74,1,112.46,United Kingdom,4
15611,32,13,122.4192308,United Kingdom,4
15612,59,2,97.575,United Kingdom,4
15615,33,23,452.1626087,United Kingdom,2
15618,55,4,194.21275,United Kingdom,4
15619,33,1,336.4,United Kingdom,2
15620,79,3,517.7266667,United Kingdom,2
15621,27,4,323.2575,United Kingdom,2
15622,66,9,412.1733333,United Kingdom,2
15623,164,1,301.03,United Kingdom,3
15624,139,4,147.0325,United Kingdom,4
15625,126,4,383.565,United Kingdom,2
15626,97,2,337.9,United Kingdom,2
15628,27,9,318.9155556,United Kingdom,2
15630,68,2,593.175,United Kingdom,2
15632,38,8,410.66375,United Kingdom,2
15634,40,1,243.55,United Kingdom,4
15636,112,2,362.38,United Kingdom,2
15637,75,1,223.36,United Kingdom,4
15639,157,1,425.32,United Kingdom,2
15640,27,15,834.3773333,United Kingdom,2
15641,128,4,471.8,United Kingdom,2
15643,214,3,221.3333333,United Kingdom,3
15644,189,4,203.25,United Kingdom,3
15645,41,1,612.01,United Kingdom,2
15646,180,3,149.2133333,United Kingdom,4
15648,227,2,328.675,United Kingdom,3
15649,359,2,408,United Kingdom,3
15651,59,3,215.4333333,United Kingdom,4
15652,114,1,337.74,United Kingdom,2
15653,115,2,438.72,United Kingdom,2
15654,32,2,461.265,United Kingdom,2
15655,266,1,560.67,United Kingdom,3
15656,68,4,187.125,United Kingdom,4
15657,45,1,30,United Kingdom,4
15658,213,5,204.82,United Kingdom,3
15659,66,1,306.45,United Kingdom,2
15660,48,9,177.8733333,United Kingdom,4
15661,340,2,154.9,United Kingdom,3
15663,129,1,138.14,United Kingdom,4
15664,73,1,386.43,United Kingdom,2
15665,191,2,1121.005,United Kingdom,2
15667,62,1,301.32,United Kingdom,2
15668,240,1,76.32,United Kingdom,3
15669,63,4,171.085,United Kingdom,4
15670,319,1,173.05,United Kingdom,3
15671,41,7,379.59,United Kingdom,2
15673,111,4,720.255,United Kingdom,2
15674,96,5,489.32,United Kingdom,2
15675,104,3,107.8966667,United Kingdom,4
15676,41,3,1145.253333,United Kingdom,2
15677,72,1,657.23,United Kingdom,2
15678,75,1,352.7,United Kingdom,2
15679,47,4,195.32,United Kingdom,4
15680,32,3,444.56,United Kingdom,2
15681,48,5,285.232,United Kingdom,2
15683,140,1,193.75,United Kingdom,4
15687,31,9,332.5666667,United Kingdom,2
15689,142,2,127.05,United Kingdom,4
15690,27,2,119.88,United Kingdom,4
15691,275,1,136.8,United Kingdom,3
15692,51,1,191.04,United Kingdom,4
15694,23,14,462.8142857,United Kingdom,2
15695,289,2,204.99,United Kingdom,3
15696,56,8,342.0575,United Kingdom,2
15699,40,1,309.65,United Kingdom,2
15700,195,2,348.34,United Kingdom,3
15701,25,4,385.535,United Kingdom,2
15703,287,1,211.5,United Kingdom,3
15704,163,4,573.405,United Kingdom,2
15705,224,1,143.1,United Kingdom,3
15706,86,4,265.14,United Kingdom,4
15707,58,4,236.395,United Kingdom,4
15708,63,7,480.6057143,United Kingdom,2
15709,306,1,133.25,United Kingdom,3
15712,32,5,214.472,United Kingdom,4
15713,166,2,178.35,United Kingdom,4
15714,34,2,165.44,United Kingdom,4
15716,168,4,279.7025,United Kingdom,3
15717,257,1,150.3,United Kingdom,3
15719,55,13,388.1238462,United Kingdom,2
15720,47,1,598.73,United Kingdom,2
15721,34,1,507.08,United Kingdom,2
15722,58,5,444.512,United Kingdom,2
15723,387,1,203.1,United Kingdom,3
15724,224,2,109.125,United Kingdom,3
15725,38,1,415.25,United Kingdom,2
15727,39,7,739.8514286,United Kingdom,2
15729,235,1,85,United Kingdom,3
15730,88,3,373.6266667,United Kingdom,2
15732,235,2,147.06,United Kingdom,3
15733,305,1,162.3,United Kingdom,3
15734,137,2,669.725,United Kingdom,2
15737,37,8,150.64,United Kingdom,4
15738,41,16,300.77625,United Kingdom,2
15739,89,1,449.12,United Kingdom,2
15740,72,1,154.88,United Kingdom,4
15743,39,4,196.115,United Kingdom,4
15744,100,1,34.8,United Kingdom,4
15745,42,4,273.6475,United Kingdom,4
15746,157,1,196.88,United Kingdom,4
15747,35,3,324.68,United Kingdom,2
15748,63,1,149.31,United Kingdom,4
15749,258,3,14844.76667,United Kingdom,2
15750,25,8,308.185,United Kingdom,2
15752,62,7,376.7685714,United Kingdom,2
15753,327,1,79.2,United Kingdom,3
15754,74,3,152.8566667,United Kingdom,4
15755,33,6,394.0416667,United Kingdom,2
15756,84,4,133.24,United Kingdom,4
15757,88,2,357.21,United Kingdom,2
15758,47,1,205.25,United Kingdom,4
15759,241,3,84.34666667,United Kingdom,3
15762,88,2,291.875,United Kingdom,4
15763,54,2,543.46,United Kingdom,2
15764,111,6,546.6616667,United Kingdom,2
15766,87,1,315.06,United Kingdom,2
15768,138,3,207.2766667,United Kingdom,4
15769,30,26,2163.566154,United Kingdom,2
15773,28,1,635.68,United Kingdom,2
15774,91,1,270.8,United Kingdom,4
15775,268,1,104.9,United Kingdom,3
15776,156,1,241.62,United Kingdom,4
15777,264,4,261.7775,United Kingdom,3
15780,206,3,158.4266667,United Kingdom,3
15781,48,3,115.1533333,United Kingdom,4
15782,32,3,871.58,United Kingdom,2
15783,33,1,246.3,United Kingdom,4
15785,55,5,465.794,United Kingdom,2
15786,69,3,1644.066667,United Kingdom,2
15787,49,3,316.0166667,United Kingdom,2
15789,381,1,351.3,United Kingdom,3
15790,33,1,220.85,United Kingdom,4
15791,66,2,806.345,United Kingdom,2
15793,37,3,321.87,United Kingdom,2
15795,172,1,610.01,United Kingdom,2
15796,24,8,338.945,United Kingdom,2
15797,136,4,551.85,United Kingdom,2
15799,98,3,294.7133333,United Kingdom,2
15800,130,2,349.54,United Kingdom,2
15801,69,3,354.65,United Kingdom,2
15802,165,1,451.42,United Kingdom,2
15803,74,1,415.82,United Kingdom,2
15804,23,13,323.5684615,United Kingdom,2
15805,46,17,325.2047059,United Kingdom,2
15806,69,3,261.5266667,United Kingdom,4
15807,73,3,301.3,United Kingdom,2
15808,329,4,933.7425,United Kingdom,3
15809,59,5,103.154,United Kingdom,4
15810,101,4,347.995,United Kingdom,2
15811,45,6,369.77,United Kingdom,2
15812,130,5,360.228,United Kingdom,2
15813,230,2,651.955,United Kingdom,3
15814,39,4,486.3325,United Kingdom,2
15815,86,5,420.12,United Kingdom,2
15819,72,4,476.3625,United Kingdom,2
15820,342,1,206.98,United Kingdom,3
15821,67,2,285.48,United Kingdom,4
15822,26,2,442.735,United Kingdom,2
15823,395,1,15,United Kingdom,3
15825,195,1,532.94,United Kingdom,2
15826,79,3,551.4366667,United Kingdom,2
15827,96,14,131.1492857,United Kingdom,4
15829,122,2,318.07,United Kingdom,2
15830,60,1,576,United Kingdom,2
15831,81,3,267.2533333,United Kingdom,4
15832,277,1,836.79,United Kingdom,3
15834,93,4,558.4375,United Kingdom,2
15835,67,4,238.5225,United Kingdom,4
15836,73,1,137.37,United Kingdom,4
15837,87,1,391.98,United Kingdom,2
15838,34,19,1770.688421,United Kingdom,2
15839,56,3,349.4966667,United Kingdom,2
15840,81,2,177.78,United Kingdom,4
15841,95,4,306.015,United Kingdom,2
15843,326,1,118.95,United Kingdom,3
15844,69,1,130.74,United Kingdom,4
15845,40,8,463.97125,United Kingdom,2
15847,61,2,194.635,United Kingdom,4
15850,42,2,119.425,United Kingdom,4
15852,209,2,80.355,United Kingdom,3
15853,74,1,110.8,United Kingdom,4
15854,27,12,247.8875,United Kingdom,4
15855,159,5,142.448,United Kingdom,4
15856,27,27,606.947037,United Kingdom,2
15857,41,1,297,United Kingdom,4
15858,38,5,287.77,United Kingdom,2
15860,63,8,122.15125,United Kingdom,4
15861,35,8,395.67,United Kingdom,2
15862,31,4,208.22,United Kingdom,4
15863,48,2,34.42,United Kingdom,4
15864,45,6,322.72,United Kingdom,2
15865,63,3,298.3766667,United Kingdom,2
15866,124,1,230.53,United Kingdom,4
15867,28,15,254.176,United Kingdom,2
15869,300,2,74.82,United Kingdom,3
15870,55,1,354.09,United Kingdom,2
15872,37,2,180.465,United Kingdom,4
15874,86,7,629.4114286,United Kingdom,2
15877,24,2,246.64,United Kingdom,4
15880,392,1,343.28,United Kingdom,3
15881,335,5,100.278,United Kingdom,3
15882,221,4,129.09,United Kingdom,3
15883,25,2,198.24,United Kingdom,4
15885,115,3,126.45,United Kingdom,4
15886,83,1,181.09,United Kingdom,4
15888,103,1,168.31,United Kingdom,4
15889,179,2,223.435,United Kingdom,3
15891,249,1,524.52,United Kingdom,3
15894,276,2,131.775,United Kingdom,3
15895,172,1,179.17,United Kingdom,4
15897,217,2,111.025,United Kingdom,3
15898,24,5,277.776,United Kingdom,4
15899,391,1,56.25,United Kingdom,3
15900,46,1,351.11,United Kingdom,2
15901,39,3,121.2933333,United Kingdom,4
15903,32,7,732.3942857,United Kingdom,2
15904,31,1,164.68,United Kingdom,4
15906,42,7,223.9557143,United Kingdom,4
15907,26,3,322.4833333,United Kingdom,2
15909,196,1,191.94,United Kingdom,3
15910,23,8,154.0225,United Kingdom,4
15912,201,2,132.31,United Kingdom,3
15916,39,8,191.01125,United Kingdom,4
15917,270,1,123.1,United Kingdom,3
15918,213,2,167.115,United Kingdom,3
15919,42,2,319.945,United Kingdom,2
15920,177,4,41.875,United Kingdom,4
15921,195,1,336.03,United Kingdom,3
15922,396,1,369.5,United Kingdom,3
15923,395,1,127.08,United Kingdom,3
15925,217,1,207.15,United Kingdom,3
15930,90,1,426.63,United Kingdom,2
15932,27,8,311.98375,United Kingdom,2
15933,44,3,369.1533333,United Kingdom,2
15935,262,2,208.43,United Kingdom,3
15937,87,1,145.35,United Kingdom,4
15938,135,5,80.916,United Kingdom,4
15939,112,15,407.6673333,United Kingdom,2
15940,334,1,35.8,United Kingdom,3
15942,156,1,337.44,United Kingdom,2
15944,299,1,325.1,United Kingdom,3
15945,388,1,181,United Kingdom,3
15947,105,1,1708.24,United Kingdom,2
15948,31,2,477.62,United Kingdom,2
15949,39,2,182.36,United Kingdom,4
15950,54,4,441.3775,United Kingdom,2
15951,31,2,354.11,United Kingdom,2
15952,56,4,201.6425,United Kingdom,4
15953,38,8,207.4225,United Kingdom,4
15955,47,14,315.4471429,United Kingdom,2
15957,54,1,428.89,United Kingdom,2
15958,97,1,104.35,United Kingdom,4
15963,42,2,235.38,United Kingdom,4
15965,40,4,211.41,United Kingdom,4
15967,46,2,209.415,United Kingdom,4
15969,25,3,222.0333333,United Kingdom,4
15970,326,1,314.1,United Kingdom,3
15971,40,12,349.9875,United Kingdom,2
15973,389,1,307.82,United Kingdom,3
15974,62,7,491.7357143,United Kingdom,2
15975,107,1,371.01,United Kingdom,2
15976,188,2,215.47,United Kingdom,3
15977,40,2,527.365,United Kingdom,2
15978,100,1,1098.78,United Kingdom,2
15980,111,3,799.62,United Kingdom,2
15981,47,8,426.06,United Kingdom,2
15983,45,4,368.755,United Kingdom,2
15984,25,10,283.767,United Kingdom,2
15985,146,2,571.21,United Kingdom,2
15986,53,1,168.12,United Kingdom,4
15987,35,7,207.3257143,United Kingdom,4
15988,42,1,158.03,United Kingdom,4
15990,67,2,396.055,United Kingdom,2
15992,26,1,41.99,United Kingdom,4
15993,31,7,399.6528571,United Kingdom,2
15994,77,1,427.07,United Kingdom,2
15996,111,6,176.78,United Kingdom,4
15998,59,5,617.994,United Kingdom,2
16000,25,3,4131.233333,United Kingdom,2
16003,52,5,547.074,United Kingdom,2
16005,35,4,153.8475,United Kingdom,4
16006,234,1,101.4,United Kingdom,3
16007,70,4,425.485,United Kingdom,2
16008,46,3,159.5933333,United Kingdom,4
16009,45,4,248.1775,United Kingdom,4
16010,268,3,135.8333333,United Kingdom,3
16011,31,16,210.169375,United Kingdom,4
16012,58,3,471.7633333,United Kingdom,2
16013,26,47,790.012766,United Kingdom,1
16014,60,3,220.7933333,United Kingdom,4
16015,26,3,235.13,United Kingdom,4
16016,26,8,188.595,United Kingdom,4
16017,70,1,211.88,United Kingdom,4
16018,62,2,204.45,United Kingdom,4
16019,69,9,420.6933333,United Kingdom,2
16020,39,3,283.67,United Kingdom,4
16022,283,1,628.28,United Kingdom,3
16023,69,3,239.9366667,United Kingdom,4
16024,35,1,251.24,United Kingdom,4
16025,52,1,439.66,United Kingdom,2
16026,66,1,236.09,United Kingdom,4
16027,114,6,155.77,United Kingdom,4
16029,61,63,1286.108571,United Kingdom,1
16030,332,1,331.24,United Kingdom,3
16031,115,2,274.47,United Kingdom,4
16033,28,20,440.82,United Kingdom,2
16034,219,3,145.9,United Kingdom,3
16036,110,2,379.46,United Kingdom,2
16037,292,3,285.0066667,United Kingdom,3
16038,30,3,157.26,United Kingdom,4
16040,88,3,437.85,United Kingdom,2
16041,53,3,1055.466667,United Kingdom,2
16042,45,5,239.454,United Kingdom,4
16043,60,4,193.4975,United Kingdom,4
16045,142,4,335.175,United Kingdom,2
16048,396,2,128.22,United Kingdom,3
16049,63,3,370.5966667,United Kingdom,2
16050,196,1,137.9,United Kingdom,3
16052,77,1,362.06,United Kingdom,2
16053,55,2,755.975,United Kingdom,2
16054,168,1,783.9,United Kingdom,2
16055,243,1,134.8,United Kingdom,3
16056,68,1,664.85,United Kingdom,2
16057,39,7,323.3028571,United Kingdom,2
16059,88,6,243.31,United Kingdom,4
16062,32,4,288.405,United Kingdom,2
16063,283,1,335.32,United Kingdom,3
16065,388,1,372.09,United Kingdom,3
16066,39,5,304.374,United Kingdom,2
16070,45,2,426.075,United Kingdom,2
16071,67,1,326.24,United Kingdom,2
16072,311,1,584.32,United Kingdom,3
16073,320,1,122.4,United Kingdom,3
16076,26,10,223.473,United Kingdom,4
16078,306,1,79.2,United Kingdom,3
16079,39,3,450.6666667,United Kingdom,2
16080,104,2,108.58,United Kingdom,4
16081,79,5,561.38,United Kingdom,2
16083,123,2,658.81,United Kingdom,2
16084,322,1,436.18,United Kingdom,3
16085,46,5,196.302,United Kingdom,4
16086,82,5,224.278,United Kingdom,4
16091,177,2,157.53,United Kingdom,4
16092,137,3,272.62,United Kingdom,4
16093,129,1,17,United Kingdom,4
16094,34,4,269.5575,United Kingdom,4
16096,287,1,320.62,United Kingdom,3
16097,263,1,185.05,United Kingdom,3
16098,110,7,286.5185714,United Kingdom,2
16099,73,3,243.9666667,United Kingdom,4
16101,93,1,1290.7,United Kingdom,2
16102,65,3,614.0466667,United Kingdom,2
16103,30,6,238.2733333,United Kingdom,4
16104,84,1,302.36,United Kingdom,2
16105,271,1,336.96,United Kingdom,3
16106,88,1,108.38,United Kingdom,4
16107,40,7,457.7371429,United Kingdom,2
16108,107,1,842.5,United Kingdom,2
16109,241,2,305.94,United Kingdom,3
16110,68,3,445.8266667,United Kingdom,2
16112,166,4,48.935,United Kingdom,4
16113,206,1,161.38,United Kingdom,3
16114,193,1,135.75,United Kingdom,3
16115,32,8,208.49625,United Kingdom,4
16116,234,1,612.78,United Kingdom,3
16117,212,1,232.21,United Kingdom,3
16119,31,2,211.68,United Kingdom,4
16120,82,4,327.285,United Kingdom,2
16121,80,2,433.555,United Kingdom,2
16122,96,4,171.105,United Kingdom,4
16123,74,1,307.78,United Kingdom,2
16124,340,1,249,United Kingdom,3
16125,390,1,289.35,United Kingdom,3
16126,52,4,1571.9425,United Kingdom,2
16127,62,1,656.25,United Kingdom,2
16128,40,5,376.044,United Kingdom,2
16131,74,6,584.4233333,United Kingdom,2
16133,26,33,442.0921212,United Kingdom,2
16134,44,2,309.045,United Kingdom,2
16135,285,1,517.55,United Kingdom,3
16136,82,3,236.46,United Kingdom,4
16139,41,3,211.8033333,United Kingdom,4
16140,88,2,362.59,United Kingdom,2
16141,111,1,620.4,United Kingdom,2
16142,272,1,535.34,United Kingdom,3
16143,26,6,404.1566667,United Kingdom,2
16144,269,1,175.2,United Kingdom,3
16145,31,11,345.4081818,United Kingdom,2
16146,180,3,244.71,United Kingdom,3
16147,156,1,375,United Kingdom,2
16148,319,1,76.32,United Kingdom,3
